-0.046387,-0.002686,1.020752
-0.049561,-0.006348,1.015137
-0.053955,-0.003906,1.013672
-0.042236,-0.007568,1.024414
-0.049316,-0.010742,1.01123
-0.053955,-0.005127,1.02002
-0.044678,-0.00708,1.011719
-0.043701,-0.00708,1.016357
-0.057373,-0.003418,1.017334
-0.045898,-0.01123,1.019287
-0.04541,-0.001953,1.018311
-0.049805,-0.003662,1.010254
-0.053711,0.002197,1.01416
-0.054443,-0.012207,1.015137
-0.045898,-0.005371,1.013428
-0.040039,-0.004883,1.013428
-0.04541,-0.001465,1.021729
-0.041016,-0.00708,1.01416
-0.046387,0.001221,1.023438
-0.04834,-0.007568,1.019287
-0.050293,-0.006836,1.009521
-0.049316,-0.009277,1.027344
-0.048096,-0.004639,1.013428
-0.043701,-0.003906,1.015625
-0.052002,-0.004883,1.02124
-0.039551,-0.006348,1.015869
-0.044434,-0.005371,1.023682
-0.045654,-0.004639,1.010986
-0.052002,-0.005127,1.016602
-0.046875,-0.006592,1.014404
-0.044922,-0.007324,1.013916
-0.047607,-0.000488,1.019531
-0.053711,-0.012207,1.015869
-0.04541,-0.006104,1.018799
-0.043701,-0.002441,1.013428
-0.048096,0.000244,1.021484
-0.045654,-0.007568,1.020264
-0.046875,-0.007813,1.01001
-0.046143,0.002441,1.017822
-0.043701,-0.003662,1.005859
-0.052979,-0.004883,1.012207
-0.046387,-0.011963,1.021484
-0.043701,-0.000977,1.018311
-0.04541,-0.006592,1.008545
-0.042969,-0.004639,1.022705
-0.045166,-0.006348,1.014648
-0.045898,0.001221,1.016357
-0.054443,-0.008301,1.017334
-0.044678,-0.00708,1.0271
-0.047607,-0.002686,1.018555
-0.049072,-0.005615,1.005859
-0.052246,0,1.019043
-0.049805,-0.011475,1.024902
-0.046143,-0.009521,1.023438
-0.046631,-0.00708,1.015625
-0.048096,-0.000977,1.011963
-0.053467,-0.008301,1.025146
-0.050537,-0.007568,1.02002
-0.048096,-0.005371,1.017822
-0.053955,0.002197,1.012939
-0.052002,-0.00415,1.016357
-0.047119,-0.005615,1.021484
-0.04248,-0.001465,1.019775
-0.051758,-0.000488,1.019531
-0.050293,-0.01001,1.021729
-0.041748,-0.007568,1.021729
-0.04541,-0.003906,1.026123
-0.047119,-0.003906,1.015381
-0.049072,-0.00708,1.022217
-0.046875,-0.006592,1.024902
-0.041748,-0.000977,1.007568
-0.043945,-0.009033,1.010742
-0.054932,-0.008789,1.019531
-0.045898,-0.007568,1.019043
-0.050293,-0.004395,1.017334
-0.054443,-0.003418,1.031006
-0.05249,-0.006104,1.014893
-0.044189,-0.006104,1.006104
-0.049316,-0.00708,1.02002
-0.051514,-0.004639,1.010254
-0.054443,-0.006348,1.02124
-0.041748,-0.00293,1.006348
-0.045654,-0.004639,1.012695
-0.046631,-0.00708,1.02417
-0.045654,-0.005371,1.015625
-0.047363,-0.003906,1.018799
-0.049316,-0.007813,1.020264
-0.051025,-0.003662,1.008057
-0.049561,-0.002686,1.009277
-0.048584,-0.006836,1.018555
-0.04541,-0.005615,1.015381
-0.047363,-0.005859,1.013672
-0.046631,-0.009521,1.015625
-0.046143,-0.001953,1.015381
-0.046631,-0.002441,1.019775
-0.050293,-0.006348,1.010254
-0.049072,-0.006104,1.026855
-0.049805,-0.006104,1.018311
-0.043213,0.002197,1.008545
-0.047852,-0.009277,1.016602
-0.049805,-0.008545,1.011963
-0.041016,0.000488,1.021729
-0.045166,-0.000732,1.018066
-0.053711,-0.008545,1.012451
-0.046631,-0.004639,1.026367
-0.05542,-0.006836,1.014648
-0.052246,-0.009521,1.020752
-0.051758,-0.003906,1.022949
-0.053711,-0.008545,1.01709
-0.044678,-0.00415,1.024902
-0.046387,-0.002197,1.023926
-0.047852,-0.008545,1.013672
-0.054199,-0.005615,1.018066
-0.041748,-0.004639,1.013184
-0.046631,-0.00708,1.018799
-0.046875,-0.008545,1.008301
-0.04834,-0.007813,1.012695
-0.045898,-0.003906,1.005371
-0.045654,0,1.024414
