-0.047607,-0.000732,1.016113
-0.048828,-0.00293,1.021484
-0.049072,-0.00708,1.015381
-0.048828,-0.005859,1.018311
-0.045898,-0.003662,1.017578
-0.048096,-0.00708,1.007568
-0.044678,0,1.022705
-0.046143,-0.005127,1.023682
-0.048096,-0.005371,1.015869
-0.047852,-0.000244,1.018799
-0.041016,-0.00415,1.013184
-0.043457,-0.005615,1.019775
-0.051025,-0.009521,1.019531
-0.047852,-0.005127,1.018799
-0.044922,-0.005615,1.022705
-0.033691,-0.010254,1.01416
-0.05249,-0.010498,1.01123
-0.047852,-0.003174,1.018555
-0.042969,-0.008057,1.017578
-0.044922,-0.006836,1.025391
-0.051514,-0.01001,1.019775
-0.049561,0.000977,1.021484
-0.048828,-0.007813,1.021484
-0.043701,-0.005859,1.012939
-0.048828,-0.004395,1.016846
-0.045898,-0.003906,1.020752
-0.049072,-0.006104,1.008057
-0.041748,-0.002441,1.015381
-0.050293,-0.002441,1.015625
-0.051025,-0.00415,1.003174
-0.043213,-0.001709,1.018311
-0.048828,-0.003174,1.007813
-0.051025,-0.009277,1.021484
-0.046875,-0.01001,1.024658
-0.046143,-0.00415,1.010986
-0.047363,-0.004395,1.009277
-0.046631,-0.008057,1.017822
-0.046387,-0.001465,1.014893
-0.041504,-0.007568,1.022217
-0.048584,-0.009277,1.015137
-0.054199,-0.005371,1.016846
-0.046631,-0.002686,1.017822
-0.04248,-0.00293,1.018311
-0.03833,-0.005859,1.023682
-0.050049,-0.003174,1.010742
-0.042725,-0.007568,1.016113
-0.04248,0.001709,1.015625
-0.041016,-0.009033,1.018066
-0.050049,-0.000732,1.020508
-0.044922,-0.003662,1.015137
-0.04248,-0.001709,1.02124
-0.047607,-0.004395,1.012695
-0.044922,-0.009766,1.014404
-0.044678,-0.004883,1.012451
-0.047607,-0.005371,1.023193
-0.048584,-0.004395,1.01709
-0.055176,-0.00708,1.011963
-0.041992,-0.006348,1.020264
-0.047852,-0.003662,1.021484
-0.045654,-0.008301,1.008789
-0.052002,-0.010986,1.016357
-0.052002,-0.006592,1.010498
-0.044189,-0.003174,1.019287
-0.042969,-0.008301,1.018311
-0.049561,-0.005127,1.013916
-0.046631,-0.008789,1.024902
-0.046875,-0.009277,1.023926
-0.042969,-0.010742,1.021729
-0.050293,-0.009033,1.019043
-0.039063,-0.004883,1.01709
-0.044189,0.000244,1.015137
-0.045166,-0.006592,1.013428
-0.047119,-0.009277,1.011719
-0.046387,-0.005859,1.021729
-0.039551,0.00415,1.021729
-0.047852,-0.008789,1.013184
-0.043457,-0.008545,1.01709
-0.044434,-0.002441,1.011963
-0.046387,-0.005371,1.017822
-0.041504,-0.011963,1.013916
-0.051025,-0.013916,1.018799
-0.043457,-0.001221,1.015625
-0.046631,-0.008789,1.013916
-0.052246,-0.007813,1.009033
-0.047363,-0.008789,1.011963
-0.04248,-0.003906,1.008301
-0.043213,-0.004639,1.013428
-0.051025,-0.008789,1.025635
-0.052002,-0.009033,1.016113
-0.046143,-0.001953,1.027832
-0.04834,0.000244,1.005127
-0.051514,-0.005615,1.012207
-0.046875,-0.007568,1.01709
-0.037109,-0.006592,1.015381
-0.047119,-0.006592,1.012939
-0.049316,-0.003906,1.014404
-0.04541,-0.003906,1.019287
-0.038086,-0.000732,1.01123
-0.043457,-0.004639,1.013428
-0.051758,-0.009277,1.01709
-0.055176,-0.007324,1.00293
-0.046875,-0.005859,1.020996
-0.05249,-0.005127,1.013428
-0.056885,-0.01123,1.015137
-0.043701,-0.004639,1.025635
-0.043457,-0.003418,1.023438
-0.049805,-0.001709,1.016357
-0.050781,-0.009277,1.012939
