-0.400391,0.268799,1.086182
-0.414063,0.299316,1.054688
-0.14624,0.097656,0.976563
0.037354,-0.080322,0.978516
-0.092529,0.055176,0.939453
-0.074219,0.042725,1.003906
0.007813,-0.043457,1.028564
-0.111328,0.050049,1.01123
-0.087402,0.04248,1.009277
-0.361328,0.212891,1.047852
0.362793,-0.272217,0.67627
0.450195,-0.416504,0.918457
-0.106445,0.105713,1.113281
-0.432129,0.320801,1.22876
-0.268066,0.141113,1.059082
-0.273926,0.121582,0.976318
-0.309326,0.210205,0.949707
-0.190186,0.135254,0.861328
-0.187012,0.132568,0.844971
-0.22876,0.171387,0.81665
0.108154,-0.070557,0.928955
-0.005615,-0.009033,1.075684
0.090576,-0.070801,1.035645
-0.005615,0.005859,1.01709
0.051025,-0.031982,1.003906
0.077881,-0.060547,1.001709
-0.017334,0.01416,0.979248
0.455811,-0.446045,0.989258
-0.253174,0.193359,1.191406
-0.590332,0.478027,1.273682
-0.183105,0.11084,0.982422
0.209473,-0.168945,0.821777
0.137695,-0.080078,0.923828
0.253662,-0.126465,0.942383
0.381104,-0.296143,0.981934
0.349609,-0.261963,0.976563
0.073486,-0.052246,1.01709
-0.014648,0.016846,1.000977
0.000244,-0.022949,1.040283
-0.027344,0.012695,1.010498
-0.078125,0.068848,0.980713
0.215088,-0.190674,0.834717
0.533936,-0.444092,0.712402
0.070313,-0.112305,1.125977
-0.483398,0.399658,1.244385
-0.44458,0.290527,1.153809
-0.13916,0.055176,0.94458
-0.150146,0.075439,0.895752
-0.004639,0.022705,0.829834
0.092041,-0.065186,0.821533
0.056152,-0.055908,0.830811
0.029053,-0.037109,0.816162
0.078125,-0.062256,0.947754
0.049805,-0.039063,1.063232
0.06665,-0.052002,1.052979
-0.001465,0,1.0271
0.044922,-0.032959,1.006592
0.076172,-0.036865,1.01123
-0.016113,0.022705,0.972656
0.573486,-0.513916,0.881592
-0.02417,-0.000977,1.081787
-0.567383,0.455322,1.313721
-0.352539,0.265869,1.071289
0.075684,-0.093018,0.842529
0.08374,-0.054932,0.915039
0.195557,-0.095703,0.913574
0.368652,-0.287354,0.919434
0.370117,-0.280273,0.926514
0.375488,-0.289063,0.977539
0.413086,-0.325684,0.932129
0.075195,-0.032959,0.951416
-0.093262,0.032715,1.037109
0.074219,-0.075928,1.027588
-0.056152,0.028564,1.006592
-0.034424,0.017334,1.03125
0.036377,-0.061768,1.050049
0.046631,-0.041016,1.012207
-0.135986,0.059082,1.271729
-0.627197,0.514648,1.313232
-0.227295,0.175781,0.966797
0.317871,-0.273682,0.826172
0.360352,-0.236328,0.85376
0.195313,-0.101563,1.013428
0.245361,-0.162842,1.084961
0.162842,-0.150146,1.146729
0.12793,-0.107422,1.161621
0.148438,-0.139893,1.200195
-0.046631,0.02417,1.240479
-0.1604,0.123047,1.094482
-0.081299,0.06543,1.039063
-0.041504,0.008057,1.034912
-0.048584,0.03833,0.997559
-0.091797,0.059326,0.992676
0.000977,-0.008789,1.047363
0.0625,-0.016602,1.028076
-0.617432,0.523193,1.290771
-0.085205,0.058105,0.956055
0.470947,-0.387451,0.718018
0.356445,-0.284668,0.968994
0.025879,0.005615,1.078369
0.013916,-0.019775,1.165283
-0.087402,0.036133,1.130127
-0.327148,0.226563,1.226074
-0.277832,0.17334,1.198486
0.039551,-0.052002,1.084717
-0.07373,0.062012,0.993896
-0.005127,0.020264,0.986572
0.065186,-0.072754,1.040527
-0.01001,-0.002441,1.005127
0.092285,-0.150635,1.199463
-0.580078,0.461914,1.331299
-0.412109,0.32666,1.100586
0.176025,-0.163086,0.85791
0.351807,-0.243164,0.816162
0.192627,-0.100098,0.968506
0.270996,-0.162842,1.027832
0.258545,-0.221924,1.094482
0.224609,-0.177979,1.102539
0.246582,-0.206299,1.147949
0.106689,-0.091064,1.161133
-0.104004,0.093994,1.067627
-0.085205,0.054932,1.038818
-0.007324,-0.019043,1.025879
-0.068604,0.048096,1.010742
-0.098877,0.059814,1.010986
0.013184,-0.025635,1.050293
0.147949,-0.084961,0.995605
-0.601074,0.496826,1.356934
-0.290039,0.236572,1.061523
0.477051,-0.388428,0.794922
0.046631,-0.039795,1.135986
-0.231201,0.17627,1.161377
-0.174316,0.080566,1.154785
-0.392822,0.242188,1.126465
