0.174805,-0.150635,0.905518
0.141357,-0.065918,1.058105
0.231689,-0.148926,1.086182
0.152344,-0.117676,1.10376
0.12085,-0.081543,1.09082
0.162354,-0.128662,1.14502
-0.025146,-0.015869,1.176758
-0.145996,0.103516,1.053467
-0.052734,0.038086,1.036865
-0.014893,-0.018311,1.058105
-0.07959,0.051514,1.015869
-0.078125,0.051025,0.998291
-0.005615,-0.008789,1.033203
0.024902,0.009521,0.992188
-0.576172,0.404541,1.203613
-0.090332,0.008057,0.977783
0.427734,-0.317383,0.783447
0.342041,-0.235107,1.02002
-0.015625,0.054443,1.063477
-0.005127,0.013916,1.075439
-0.080078,0.04248,1.068359
-0.29541,0.19043,1.115967
-0.260986,0.147705,1.12207
-0.241455,0.137695,1.123047
-0.199707,0.083984,1.128174
-0.076172,-0.000488,1.015381
-0.083984,0.049072,0.979492
-0.095947,0.065918,0.984863
-0.022461,-0.012207,1.01416
-0.10083,0.074707,0.960449
-0.090576,0.047607,0.981445
-0.514648,0.314697,1.099365
-0.078857,0.075928,0.850342
0.491455,-0.397217,0.899414
0.275146,-0.157227,0.981689
-0.213867,0.166504,1.143555
-0.329834,0.203369,1.073486
-0.227539,0.091309,1.015137
-0.401611,0.25,1.02417
-0.345215,0.215332,0.988525
-0.074463,0.020508,0.947021
-0.098389,0.032715,0.98877
-0.083008,0.022217,1.016846
-0.111572,0.065674,0.978027
-0.005127,-0.020264,1.031006
0.135498,-0.06543,0.963379
-0.54834,0.383057,1.247559
-0.273682,0.160889,1.027344
0.318359,-0.248779,0.789795
0.404541,-0.300293,0.976563
0.115723,-0.029785,1.053467
0.057861,-0.003662,1.09375
0.033691,-0.036377,1.083984
-0.197754,0.123047,1.126709
-0.168457,0.101074,1.124023
-0.145264,0.077148,1.147461
-0.206543,0.084229,1.190918
-0.128662,0.04126,1.030029
-0.070313,0.041992,0.994385
-0.091309,0.0625,1.008057
-0.034424,0.003174,1.003906
-0.094238,0.069336,0.963867
-0.071045,0.043457,0.984863
-0.467041,0.294922,1.095215
-0.261963,0.197998,0.917236
0.425293,-0.356934,0.894043
0.416748,-0.261963,0.897461
-0.055664,0.067871,1.112793
-0.314209,0.206543,1.087158
-0.198975,0.083984,1.042236
-0.404297,0.23877,1.037598
-0.395752,0.253662,1.032715
-0.366699,0.199463,1.025391
-0.385498,0.252197,0.992676
-0.137939,0.081299,0.948486
0.086914,-0.08667,0.991455
-0.116455,0.075195,0.967529
-0.00293,-0.000977,1.023438
0.037598,-0.026855,1.023193
0.000488,-0.003174,1.017578
0.001221,0.011719,1.01416
0.515381,-0.386719,0.883301
0.352539,-0.237793,0.928223
-0.312744,0.224854,1.202148
-0.524414,0.361572,1.134766
-0.216064,0.076904,0.962402
0.019775,-0.040039,0.966553
0.006104,0.001709,0.952637
0.18457,-0.135254,0.928711
0.24292,-0.16748,0.937988
-0.064453,0.056641,0.964355
-0.062744,0.061035,0.962402
0.094727,-0.092285,1.030273
-0.101318,0.079102,0.968262
-0.049316,0.012939,0.98999
-0.442139,0.23584,1.103271
0.195557,-0.11377,0.777832
0.478271,-0.375732,0.94873
0.031494,0.024414,1.052246
-0.387207,0.273926,1.136719
-0.311768,0.160156,1.028809
-0.264893,0.101807,0.971924
-0.342285,0.222412,0.970459
-0.239258,0.146484,0.938232
-0.240967,0.143555,0.934814
-0.275146,0.208984,0.878418
-0.052246,0.047119,0.955078
0.116699,-0.080566,1.028564
-0.07666,0.068848,0.990234
-0.040527,0.024658,1.020508
0.033447,-0.020752,1.0271
-0.040527,0.023926,1.01709
-0.019775,0.016357,1.000732
0.367676,-0.288818,0.888916
0.464844,-0.324219,0.843018
-0.124512,0.082275,1.164551
-0.533447,0.382813,1.16333
-0.342285,0.182617,1.008545
-0.031738,-0.010254,0.969482
-0.068359,0.028564,0.934814
0.082031,-0.066895,0.923584
0.157227,-0.111328,0.934326
0.106689,-0.066406,0.928955
0.095947,-0.056885,0.914063
0.096436,-0.057373,0.952881
-0.025146,0.013428,1.064941
0.076904,-0.049805,1.025391
0.02124,-0.010498,1.003662
0.041016,-0.036133,1.010742
0.062744,-0.061279,1.044189
0.000244,-0.007568,1.004639
0.496338,-0.395264,0.97876
-0.235107,0.177246,1.134766
-0.561035,0.397461,1.182129
-0.205078,0.09375,0.996826
0.219238,-0.175049,0.892822
0.133057,-0.094482,1.008057
0.233643,-0.112793,1.013672
0.357422,-0.255615,1.005615
0.33667,-0.2146,0.978516
0.015381,0,1.012207
-0.014893,-0.004883,1.006592
0.010986,-0.028564,1.018066
-0.068115,0.026855,1.030518
-0.055664,0.024658,1.014648
0.150879,-0.161865,0.935791
0.517578,-0.354004,0.781494
0.078125,-0.066162,1.127441
-0.470947,0.350098,1.170166
-0.431152,0.255371,1.070557
-0.099609,0.019775,0.949219
-0.134277,0.061768,0.935303
-0.043457,0.02124,0.916748
0.047363,-0.047363,0.912109
0.003906,0.000244,0.912354
-0.026367,0.031006,0.872559
0.06665,-0.037842,0.954834
0.030273,-0.011719,1.065186
0.046875,-0.024902,1.019775
0.02832,-0.011719,1.01001
0.04834,-0.040771,1.006592
0.054688,-0.050293,1.036621
0.015381,-0.005615,1.009277
0.584473,-0.449219,0.911865
-0.035156,0.026123,1.079346
-0.540527,0.381348,1.214355
-0.347412,0.206299,1.061768
0.101563,-0.110352,0.902832
0.104248,-0.075195,0.989258
0.172607,-0.078857,0.994385
0.341553,-0.239746,0.96582
0.333252,-0.211182,0.97998
0.33374,-0.219482,0.99292
0.358398,-0.25415,0.953369
0.057617,-0.009033,0.978027
-0.103271,0.036865,1.016602
0.095215,-0.112549,1.032715
-0.050537,0.018311,0.998779
-0.025391,0.003418,1.031006
0.040039,-0.061523,1.062988
0.03125,-0.043701,1.019043
-0.07251,0.011963,1.183105
-0.572266,0.411865,1.212891
-0.240234,0.131348,0.954834
0.283447,-0.246338,0.916748
0.362549,-0.227051,0.937988
0.032959,-0.010742,1.093262
-0.009766,-0.018555,1.073486
-0.242188,0.142822,1.133301
-0.211426,0.124023,1.118408
-0.186035,0.104492,1.144531
-0.211426,0.094727,1.166504
-0.106201,0.025146,1.019043
-0.074219,0.047119,1.001953
-0.084717,0.060059,1
-0.030273,-0.006836,1.017822
-0.093262,0.065918,0.962158
-0.081055,0.041992,0.984619
-0.496338,0.311035,1.101318
-0.210205,0.168457,0.891846
